"x","y","inside"
-0.178388827946037,0.247557543218136,TRUE
-0.349837975110859,-0.550664629787207,TRUE
-0.575775895267725,-0.0693209622986615,TRUE
-0.608738308772445,-0.369598489720374,TRUE
-0.844197893515229,0.34485537931323,TRUE
-0.219089551828802,-0.586512035690248,TRUE
-0.798659958411008,-0.179433647077531,TRUE
0.220638353843242,-0.415493466891348,TRUE
-0.818248130846769,0.955131199676543,FALSE
-0.341648677829653,0.214879667386413,TRUE
-0.780476594809443,0.377164572943002,TRUE
0.48927436536178,0.831875436939299,TRUE
-0.515731395222247,0.981002290267497,FALSE
-0.219574559014291,-0.321955729741603,TRUE
-0.555771315470338,-0.188522201962769,TRUE
-0.817691223230213,0.527799501083791,TRUE
-0.377427661791444,0.337277034763247,TRUE
-0.957570813130587,-0.751721103210002,FALSE
-0.601729823742062,-0.0708276825025678,TRUE
-0.962084642145783,-0.907485106028616,FALSE
0.668201217893511,-0.847929597366601,FALSE
0.361996999941766,0.791271191556007,TRUE
-0.789132263511419,0.340336126741022,TRUE
-0.229851069394499,-0.741770043969154,TRUE
-0.389316410757601,-0.887953143566847,TRUE
-0.162594906054437,0.741992771625519,TRUE
0.396837862674147,0.654022049624473,TRUE
0.954395905602723,-0.808269077446312,FALSE
-0.922891329508275,-0.373622571583837,TRUE
0.859474780037999,0.848632274195552,FALSE
0.316419378854334,-0.0346385720185935,TRUE
0.784179653041065,0.707008346915245,FALSE
-0.000725351739674807,-0.715715063270181,TRUE
0.271960469894111,-0.882471144665033,TRUE
-0.609871248714626,0.752388805616647,TRUE
-0.373907269909978,-0.110600161831826,TRUE
0.9237419818528,0.756942769512534,FALSE
-0.470150865614414,0.162938853725791,TRUE
0.48768338561058,-0.520232807844877,TRUE
0.885954672470689,-0.092973421793431,TRUE
-0.86145918816328,0.943056183401495,FALSE
0.351628347299993,0.454797436017543,TRUE
0.295913609210402,0.592106415424496,TRUE
0.102070192806423,-0.677435018587857,TRUE
0.832657794933766,0.977757764980197,FALSE
-0.39892840757966,-0.446506508626044,TRUE
-0.193257775623351,0.872540268581361,TRUE
-0.876206635963172,0.483387866988778,FALSE
0.395354702603072,0.264460727572441,TRUE
-0.133032555691898,-0.318811160512269,TRUE
-0.508718073368073,0.814126293174922,TRUE
-0.530922983773053,-0.997697348240763,FALSE
0.84346267580986,0.405461258720607,TRUE
-0.942052660975605,0.168656471651047,TRUE
-0.700095486361533,-0.71954657137394,FALSE
0.929631252773106,-0.229759421665221,TRUE
-0.798164003062993,0.314531574957073,TRUE
0.752698335330933,0.240208121482283,TRUE
-0.514152782037854,-0.711032224819064,TRUE
-0.0904987575486302,-0.145468537695706,TRUE
-0.777567564509809,-0.727858652360737,FALSE
0.973241223022342,-0.0765695222653449,TRUE
-0.445626340340823,-0.449526755139232,TRUE
-0.699333208147436,0.672526571433991,TRUE
-0.417497823946178,-0.124857144895941,TRUE
-0.509298116434366,0.732039699330926,TRUE
-0.625467614270747,-0.303187527693808,TRUE
-0.286455265711993,-0.608443448320031,TRUE
-0.0785116162151098,-0.48210621252656,TRUE
0.493266636971384,-0.212787377182394,TRUE
0.73883346747607,0.865453394595534,FALSE
0.225815326441079,-0.0130045753903687,TRUE
0.454708818811923,0.117724103853106,TRUE
-0.389505553990602,0.216946184169501,TRUE
-0.180831323843449,0.300681275315583,TRUE
-0.365628813859075,-0.182387761306018,TRUE
-0.509169801138341,-0.175678737461567,TRUE
-0.945148932281882,0.303511265199631,TRUE
-0.406319211237133,-0.400437156669796,TRUE
0.537571384571493,-0.615551901515573,TRUE
-0.661052658222616,-0.0204001916572452,TRUE
-0.114823324605823,0.796301083173603,TRUE
0.513348226901144,0.99653636990115,FALSE
-0.553536431863904,0.0197880519554019,TRUE
-0.516206411179155,-0.550403143744916,TRUE
-0.339114050380886,0.603428554255515,TRUE
-0.981267964001745,-0.0140765234827995,TRUE
-0.212991088163108,-0.866914748214185,TRUE
-0.670495105907321,-0.717044160701334,TRUE
-0.91213342640549,-0.552770272362977,FALSE
-0.575426323339343,-0.126246041152626,TRUE
0.271623723208904,-0.143083853647113,TRUE
0.337814558763057,-0.963047226890922,FALSE
0.0741613381542265,-0.94137218920514,TRUE
0.381167004350573,0.212099799420685,TRUE
-0.899319039192051,-0.599505784921348,FALSE
0.882104267831892,-0.603723231237382,FALSE
0.300520292948931,-0.651141682174057,TRUE
0.429361864924431,0.0421962034888566,TRUE
0.792422183789313,0.943713957443833,FALSE
-0.511201273649931,0.0866866121068597,TRUE
0.93283045804128,0.257343749981374,TRUE
0.0190010676160455,0.992542856372893,TRUE
0.140020560473204,0.653255635872483,TRUE
0.510792808607221,-0.527828101068735,TRUE
0.640199266839772,-0.0198683002963662,TRUE
-0.620116975158453,-0.728905963245779,TRUE
-0.521691574249417,0.83744453638792,TRUE
0.883607965428382,-0.0527069359086454,TRUE
0.152209393680096,0.73035166086629,TRUE
0.847554471343756,-0.210048644337803,TRUE
0.86908418731764,-0.867012248840183,FALSE
0.750960301607847,0.774927134159952,FALSE
0.474176070652902,0.464594249613583,TRUE
-0.711069679353386,0.84593074163422,FALSE
0.80843280442059,-0.201109307352453,TRUE
0.464392755180597,-0.0237901657819748,TRUE
-0.0496281036175787,0.0120733897201717,TRUE
0.677926059812307,-0.63273369660601,TRUE
-0.341058687306941,-0.49708103435114,TRUE
0.673308512195945,0.38623508438468,TRUE
-0.0120448437519372,0.500860409811139,TRUE
0.718634270597249,0.26245402591303,TRUE
0.872820477932692,0.94230432016775,FALSE
0.475724478717893,0.379168988671154,TRUE
0.826826056931168,0.0394541677087545,TRUE
0.832388541661203,0.30619295546785,TRUE
-0.570708982646465,-0.526458248496056,TRUE
-0.314309847075492,-0.788661185186356,TRUE
-0.18436432024464,0.354442184790969,TRUE
-0.873480338603258,0.155876872129738,TRUE
0.937797551974654,0.919589600060135,FALSE
0.154444818850607,-0.987072774674743,TRUE
0.719890140928328,-0.745133822318166,FALSE
-0.165743425488472,0.457218704745173,TRUE
-0.758783577010036,0.554769234731793,TRUE
-0.344749208539724,-0.134273247793317,TRUE
-0.603678381070495,0.75596937444061,TRUE
0.666778728831559,-0.840063627343625,FALSE
-0.698521442245692,-0.018295843154192,TRUE
0.249035279732198,-0.370509169530123,TRUE
0.0584247643128037,-0.723954827990383,TRUE
0.309284969698638,0.795143032912165,TRUE
-0.213502671569586,-0.305667199660093,TRUE
-0.787330092396587,0.791524728294462,FALSE
0.239774737972766,-0.603417317382991,TRUE
0.156407475471497,-0.870073976926506,TRUE
0.531573418993503,0.684600898530334,TRUE
-0.276339823845774,-0.376362083014101,TRUE
-0.864012639503926,0.665178507100791,FALSE
0.831936545204371,-0.0849579414352775,TRUE
-0.842549898196012,0.424330060835928,TRUE
0.13234636420384,-0.780315077397972,TRUE
0.671274513471872,-0.762978707440197,FALSE
-0.109374511055648,-0.239842854905874,TRUE
-0.532549104187638,0.812068603467196,TRUE
-0.306685762945563,-0.16968656796962,TRUE
0.41553093586117,-0.15392869990319,TRUE
-0.503653693478554,0.267679370008409,TRUE
-0.014906186144799,0.942874819971621,TRUE
-0.95968358637765,0.37727432558313,FALSE
-0.273584684357047,-0.178715277463198,TRUE
0.977026704698801,0.181937328074127,TRUE
0.573106988333166,0.951837539672852,FALSE
0.277062317356467,0.982767111156136,FALSE
-0.767898158635944,-0.550372827332467,TRUE
0.0372099075466394,0.633027160074562,TRUE
-0.8352325623855,0.830086542759091,FALSE
0.857893337495625,-0.327602885197848,TRUE
-0.831492550205439,-0.548361046705395,TRUE
0.188946417998523,0.395211713388562,TRUE
0.0352579993195832,-0.92841658461839,TRUE
-0.400286721996963,-0.919780074618757,FALSE
-0.958113183733076,0.155911048874259,TRUE
0.949535330291837,0.236161933280528,TRUE
0.757598408032209,0.0385822961106896,TRUE
-0.38712862925604,-0.331598056480289,TRUE
-0.0362124387174845,-0.659260467160493,TRUE
0.374689847230911,0.261656863149256,TRUE
0.976673937402666,0.914037268143147,FALSE
-0.895649444777519,0.398320371750742,TRUE
-0.0191727899946272,0.574197563808411,TRUE
0.463602007366717,0.823555418755859,TRUE
0.653597975149751,-0.777120812796056,FALSE
-0.722290234174579,0.703861356712878,FALSE
0.35050888499245,0.457873956300318,TRUE
0.345709631685168,0.465033655054867,TRUE
-0.942471732851118,-0.957180885132402,FALSE
-0.514389789663255,-0.256727662403136,TRUE
0.899849598295987,0.0619430304504931,TRUE
-0.141324639786035,0.634601325262338,TRUE
-0.239151638001204,-0.455729560926557,TRUE
0.268639103975147,0.0533883897587657,TRUE
0.403948112856597,-0.724410974886268,TRUE
-0.0205621719360352,0.472853281069547,TRUE
0.503423701506108,0.0400134301744401,TRUE
-0.892428144346923,0.63392314594239,FALSE
0.0489206272177398,0.176705430261791,TRUE
0.776716984342784,-0.658834783360362,FALSE
0.746294995304197,0.424387051258236,TRUE
-0.34979274077341,0.0417915596626699,TRUE
0.557843027170748,0.739418902434409,TRUE
-0.924587142653763,0.298601655289531,TRUE
0.206483127549291,0.508736630436033,TRUE
-0.235961164813489,-0.0553785851225257,TRUE
0.636898053344339,0.601652996148914,TRUE
0.842495173681527,0.645327874924988,FALSE
0.938557662069798,-0.530973504763097,FALSE
-0.502052378840744,0.714701996650547,TRUE
-0.712131498381495,0.473699129186571,TRUE
-0.428059841506183,0.263792956247926,TRUE
0.848553108051419,0.807718891650438,FALSE
-0.944647444412112,-0.437754047103226,FALSE
-0.697228896897286,0.763112424872816,FALSE
0.150026264600456,-0.456207318697125,TRUE
0.0639259098097682,0.49472060566768,TRUE
-0.347422139719129,-0.908203211613,TRUE
0.669882230926305,-0.808056259062141,FALSE
0.778223533648998,-0.389931152109057,TRUE
-0.966499307658523,0.0240097851492465,TRUE
0.2807866926305,-0.280550512485206,TRUE
-0.788153844885528,-0.323990772012621,TRUE
-0.673285034485161,-0.469124701339751,TRUE
-0.833817000035197,-0.398500429932028,TRUE
-0.642065319232643,-0.0482142339460552,TRUE
-0.906472958158702,0.126176639925689,TRUE
0.580257802736014,-0.682846435811371,TRUE
-0.889391380362213,-0.146930419374257,TRUE
-0.982633502222598,-0.630686646793038,FALSE
0.520186775363982,-0.956342980265617,FALSE
-0.658198677469045,0.395481792278588,TRUE
0.942240567877889,-0.558220977894962,FALSE
-0.451351127121598,0.7905985834077,TRUE
0.47217887127772,-0.060101511888206,TRUE
-0.944406300317496,0.776808333117515,FALSE
0.298729373142123,0.731740152463317,TRUE
0.442858106456697,0.71885400172323,TRUE
-0.647491538431495,-0.0328212049789727,TRUE
-0.384408408310264,0.260353054385632,TRUE
0.0655532646924257,0.0171446693129838,TRUE
0.0575486114248633,0.146960706450045,TRUE
0.269301784224808,-0.503486995119601,TRUE
-0.55192996840924,-0.811521120835096,TRUE
-0.654475370422006,-0.44940575864166,TRUE
0.227838035672903,0.557290442287922,TRUE
-0.388312499504536,-0.053375041577965,TRUE
-0.544205934274942,-0.9320257329382,FALSE
0.564737907610834,0.313889796379954,TRUE
0.608527884818614,0.669869788456708,TRUE
-0.105407137889415,-0.17172615788877,TRUE
-0.56753426650539,0.647863191086799,TRUE
0.656407109461725,-0.729302609339356,TRUE
0.385808580555022,-0.890157130081207,TRUE
-0.385518751107156,0.60362390615046,TRUE
0.0898508364334702,-0.208814230747521,TRUE
0.282763480208814,0.434392432682216,TRUE
0.489771089050919,0.924277072772384,FALSE
-0.60469286236912,-0.740043776575476,TRUE
0.425931092817336,0.571072936523706,TRUE
0.850801712367684,-0.0358390770852566,TRUE
0.198931259103119,0.087143013253808,TRUE
-0.707804192788899,0.189548563212156,TRUE
-0.718077914323658,0.622582809533924,TRUE
-0.229498398024589,-0.24933619145304,TRUE
0.0474857306107879,-0.885649494826794,TRUE
0.52605041442439,0.291392832994461,TRUE
0.268451131414622,0.534354967996478,TRUE
-0.196559791918844,0.351524545811117,TRUE
-0.211104577407241,-0.457998895552009,TRUE
0.409119070507586,0.570519193075597,TRUE
-0.053406230174005,-0.546539017930627,TRUE
0.66637378372252,-0.222013331949711,TRUE
0.629233750049025,-0.0255287708714604,TRUE
0.678417324088514,0.414673020131886,TRUE
-0.499464017339051,-0.714076159056276,TRUE
0.238959822338074,0.204045586287975,TRUE
0.923385280650109,0.714143756311387,FALSE
0.112177995499223,0.583612927235663,TRUE
0.546004113275558,0.328819524031132,TRUE
-0.0254825847223401,0.457482274156064,TRUE
-0.940834698732942,0.746190016623586,FALSE
-0.0638228310272098,0.00205280864611268,TRUE
0.0703973886556923,-0.88436014810577,TRUE
0.306032286025584,-0.16629645600915,TRUE
-0.247963804751635,-0.077502220403403,TRUE
-0.4239397845231,0.116200398653746,TRUE
-0.356540901586413,0.122455400880426,TRUE
-0.640935664065182,0.0583795108832419,TRUE
0.916165283415467,0.151387439109385,TRUE
0.656803110614419,-0.356093762908131,TRUE
-0.403908106964082,0.32930752588436,TRUE
0.911150724161416,0.347868747077882,TRUE
0.539599152747542,-0.554082468617707,TRUE
-0.971253045834601,0.847713211551309,FALSE
0.66231722664088,-0.821958007290959,FALSE
-0.958179830573499,-0.342607016209513,FALSE
0.0653843698091805,-0.925257446244359,TRUE
-0.198918429203331,0.316707636229694,TRUE
0.887319726403803,0.281642958987504,TRUE
-0.572901553008705,-0.964611735660583,FALSE
-0.136477617546916,-0.223498811945319,TRUE
-0.463093928527087,-0.37509504519403,TRUE
0.14158547250554,-0.891790082212538,TRUE
0.738197132945061,-0.8047956507653,FALSE
0.77948225941509,-0.697498112916946,FALSE
-0.208329698070884,-0.215686297975481,TRUE
0.59761017234996,-0.750830584205687,TRUE
-0.91251402022317,0.820453148335218,FALSE
-0.911176348105073,-0.29195650620386,TRUE
-0.0536796781234443,-0.118903734721243,TRUE
0.20887618791312,0.606845657341182,TRUE
0.735395752824843,-0.911432672291994,FALSE
-0.221237765625119,-0.148760651238263,TRUE
0.576831073500216,-0.0692411912605166,TRUE
-0.833260153885931,0.49442072538659,TRUE
0.109468709211797,-0.991258266847581,TRUE
-0.220323552377522,-0.837459578644484,TRUE
0.462266373913735,0.204920374788344,TRUE
0.0877576656639576,0.190719331149012,TRUE
0.110122752375901,-0.578113466035575,TRUE
-0.217153907753527,-0.907152211293578,TRUE
0.258836092893034,0.205221545882523,TRUE
-0.221405304037035,0.0561806159093976,TRUE
-0.773764166980982,-0.888008397072554,FALSE
-0.066342668607831,0.832528870087117,TRUE
0.397440202534199,-0.701925502158701,TRUE
0.261038028169423,0.594858082942665,TRUE
-0.667960210237652,-0.234832585789263,TRUE
0.427346311509609,-0.481177369598299,TRUE
0.318457085173577,-0.106884667184204,TRUE
-0.718794281594455,-0.884118289221078,FALSE
-0.603575741872191,0.0327149382792413,TRUE
-0.749478195793927,0.365724958013743,TRUE
-0.809039167128503,-0.237778858281672,TRUE
-0.764783552847803,0.979095155838877,FALSE
0.634609072469175,0.354280150961131,TRUE
-0.142235069535673,-0.88092618715018,TRUE
0.771884450223297,0.414137618616223,TRUE
-0.928312147501856,0.493669699877501,FALSE
-0.82781904283911,-0.463226487860084,TRUE
0.305344724096358,-0.399078893475235,TRUE
0.245539230760187,-0.357525604311377,TRUE
0.979590113274753,-0.535239852964878,FALSE
0.654565028380603,0.515380783937871,TRUE
0.786762747913599,-0.154765394050628,TRUE
-0.741166271269321,-0.628476518206298,TRUE
0.0659576156176627,0.579952067695558,TRUE
-0.657346214167774,-0.711273598484695,TRUE
-0.791977796237916,0.990911706816405,FALSE
-0.210686687380075,-0.895856351125985,TRUE
-0.339295776095241,-0.0144005203619599,TRUE
0.0404517510905862,-0.82704196497798,TRUE
-0.615641131531447,-0.387439094949514,TRUE
0.322261270601302,-0.944551133550704,TRUE
0.506100921425968,-0.141149080824107,TRUE
0.798953888006508,-0.283196348231286,TRUE
-0.556065018288791,0.920642915181816,FALSE
-0.0934619442559779,-0.750663834158331,TRUE
0.316017851699144,0.462027502711862,TRUE
-0.462522821966559,0.984292773064226,FALSE
-0.679697601124644,0.360716105438769,TRUE
0.537393228150904,0.0774189871735871,TRUE
-0.225423501804471,-0.51019035000354,TRUE
-0.106705973856151,-0.981940960045904,TRUE
0.657641407102346,0.852884095162153,FALSE
-0.40437663719058,0.619273082818836,TRUE
-0.919201383832842,-0.33863407606259,TRUE
-0.755148028954864,-0.393740180879831,TRUE
-0.28127429774031,0.947848831769079,TRUE
0.784812116064131,0.231355409603566,TRUE
0.822292879223824,-0.662009426858276,FALSE
0.947700732853264,0.569187838118523,FALSE
-0.254695619922131,0.57484057918191,TRUE
0.564416884910315,-0.434153296984732,TRUE
-0.745341672096401,-0.406357173342258,TRUE
0.853173718322068,-0.95900461776182,FALSE
0.293273943010718,0.720851241145283,TRUE
-0.613921652082354,0.698748478200287,TRUE
-0.131880589295179,0.430052584502846,TRUE
0.0341223063878715,-0.188272909726948,TRUE
-0.949547950644046,0.0560319656506181,TRUE
0.780085011851043,-0.593131916597486,TRUE
-0.311965542379767,0.528834331780672,TRUE
-0.111127040814608,0.633244563825428,TRUE
0.488387275021523,0.494444385170937,TRUE
0.437252063304186,-0.75889071309939,TRUE
-0.502164330799133,-0.271382189821452,TRUE
0.176284403540194,0.819849621504545,TRUE
0.921333104372025,0.52810290735215,FALSE
0.623622624203563,0.367226651404053,TRUE
-0.588326822500676,-0.00478767091408372,TRUE
0.0841037156060338,0.358125064522028,TRUE
0.755204638000578,-0.466084878891706,TRUE
-0.890725510660559,-0.61175170307979,FALSE
-0.563343349844217,-0.83322280459106,FALSE
-0.559754381887615,-0.29801681637764,TRUE
-0.611028279177845,0.0806221570819616,TRUE
-0.828242054674774,-0.717171396594495,FALSE
-0.999993560370058,-0.555974882096052,FALSE
-0.488835635129362,0.584846355021,TRUE
0.53428242309019,-0.0425542942248285,TRUE
0.375358412507921,0.150540683418512,TRUE
0.870881999842823,-0.463170980103314,TRUE
0.821763276588172,0.00124383112415671,TRUE
0.767099421471357,-0.911562206223607,FALSE
0.154241562820971,0.439923225902021,TRUE
0.982920383103192,0.681316553149372,FALSE
-0.195636424236,-0.119631801731884,TRUE
0.53537878068164,-0.706600195728242,TRUE
0.179507600143552,0.512145513668656,TRUE
-0.488277680706233,-0.617091845721006,TRUE
0.707702717743814,-0.829083160031587,FALSE
0.443736578337848,0.934167341794819,FALSE
0.32996293110773,0.259708218742162,TRUE
-0.870778663549572,0.79843524005264,FALSE
-0.12074628053233,-0.0402975776232779,TRUE
0.357448571361601,0.45359885878861,TRUE
-0.353128544054925,0.725066991522908,TRUE
0.878278503194451,0.62603253684938,FALSE
-0.989374990575016,-0.693020784761757,FALSE
-0.826353913638741,0.236771714407951,TRUE
0.947512455750257,-0.873288700822741,FALSE
0.161679517477751,0.492715148255229,TRUE
-0.713885671459138,0.954042572993785,FALSE
0.790022653527558,0.173334042076021,TRUE
-0.167662830092013,0.456735805142671,TRUE
-0.874824069906026,-0.90295934677124,FALSE
-0.241192162036896,-0.910339713096619,TRUE
0.177333089988679,-0.0461943065747619,TRUE
0.976563525851816,-0.432896457146853,FALSE
0.0635221642442048,-0.294673286378384,TRUE
-0.96381115866825,-0.371639847289771,FALSE
0.825646602548659,-0.572888292837888,FALSE
0.53490919759497,-0.133560879155993,TRUE
0.0869406801648438,-0.402523174416274,TRUE
0.889459687285125,-0.141524874605238,TRUE
-0.616567444987595,-0.416867047548294,TRUE
-0.818534282036126,-0.286231867037714,TRUE
0.0542416516691446,0.5605059992522,TRUE
0.985405151732266,-0.384960068389773,FALSE
0.800195838324726,-0.601963717956096,FALSE
0.716458790935576,-0.530324726831168,TRUE
0.48282373836264,-0.633501087315381,TRUE
-0.0114398216828704,0.20037692412734,TRUE
-0.226603474002331,0.331043347716331,TRUE
-0.669819844886661,-0.955408308655024,FALSE
-0.588894081301987,0.82397812185809,FALSE
0.448357917834073,-0.470968211535364,TRUE
0.175290987826884,-0.674787417985499,TRUE
0.97761338762939,0.92203816678375,FALSE
-0.476513984147459,0.855415400583297,TRUE
0.945262919180095,0.0760772372595966,TRUE
-0.274419942870736,-0.909739168826491,TRUE
0.597324016969651,0.837498334702104,FALSE
0.688776284921914,-0.987078067846596,FALSE
0.664352514781058,0.871319052763283,FALSE
-0.76679665222764,0.685246967244893,FALSE
0.438697581645101,-0.285874156281352,TRUE
0.0760564049705863,0.183925717137754,TRUE
0.188444963190705,-0.238893476780504,TRUE
-0.696441365871578,-0.318334643729031,TRUE
0.506771492771804,0.764073841273785,TRUE
-0.58679887233302,0.276642044074833,TRUE
0.855890901293606,-0.0987466922961175,TRUE
0.844044029247016,0.276853430084884,TRUE
-0.150184695608914,-0.79116045916453,TRUE
0.97515168460086,0.571565760299563,FALSE
-0.734084481839091,-0.716093567200005,FALSE
-0.962340350262821,0.9991694688797,FALSE
-0.943057396449149,-0.170702366624027,TRUE
0.836511608678848,0.494490434415638,TRUE
0.951876770239323,-0.119595068506896,TRUE
-0.782371471635997,-0.400435629766434,TRUE
-0.593371691182256,0.918725401163101,FALSE
0.817999911028892,-0.733296204358339,FALSE
0.869455319829285,0.0577204991132021,TRUE
-0.637137330602854,0.805662241298705,FALSE
-0.845330849289894,0.266767024062574,TRUE
0.135902932379395,0.0259759575128555,TRUE
0.148458565119654,-0.246935463976115,TRUE
0.863541195634753,-0.396538844332099,TRUE
0.472560498397797,-0.403089636471123,TRUE
0.386145994532853,-0.54705475596711,TRUE
-0.268182874657214,-0.540285415481776,TRUE
-0.423419424332678,-0.897014835383743,TRUE
0.417938651517034,0.598011783789843,TRUE
-0.257002656813711,-0.722418856341392,TRUE
0.645911417435855,0.74577314639464,TRUE
-0.259832147974521,0.980451188515872,FALSE
-0.933403273578733,0.391409221570939,FALSE
0.617806998547167,0.735325267538428,TRUE
0.0601846151985228,-0.698234141804278,TRUE
0.732083889190108,-0.39086435129866,TRUE
0.612208293285221,-0.3111362606287,TRUE
0.569222182035446,0.517068874556571,TRUE
-0.062880084849894,-0.899028016719967,TRUE
-0.54198079649359,-0.606672640889883,TRUE
-0.831244537606835,-0.518496105913073,TRUE
0.357017383910716,-0.732347460463643,TRUE
0.725964970421046,-0.0547746676020324,TRUE
-0.843367237132043,-0.561768958345056,FALSE
0.558544194791466,-0.763921084813774,TRUE
0.182721498422325,-0.726788805332035,TRUE
-0.860838638152927,-0.0606896462850273,TRUE
-0.0645385188981891,-0.346342001110315,TRUE
0.295166954863816,-0.666471016593277,TRUE
-0.0128938285633922,0.61642138985917,TRUE
0.288153342436999,-0.595725900493562,TRUE
0.604793575126678,-0.247869521379471,TRUE
0.265246083959937,-0.539024553727359,TRUE
0.184616182465106,0.369171085301787,TRUE
-0.648749742191285,-0.144461736548692,TRUE
-0.871917173732072,0.843905724585056,FALSE
0.95010347943753,-0.847230305895209,FALSE
-0.978539799805731,-0.395877198316157,FALSE
0.494510166812688,0.494779037311673,TRUE
0.112059053499252,-0.269031492993236,TRUE
0.914297639392316,0.0391583670862019,TRUE
0.0135005684569478,0.727972120977938,TRUE
0.799386196304113,-0.0783653128892183,TRUE
0.78904443886131,0.211528440006077,TRUE
0.690756288357079,-0.495994337834418,TRUE
-0.858016645535827,0.256782304029912,TRUE
-0.229876224882901,-0.148904160130769,TRUE
0.969878527335823,0.999151543714106,FALSE
0.674470180179924,-0.759777586907148,FALSE
-0.702384858392179,-0.193717322777957,TRUE
-0.985467086546123,0.872893856838346,FALSE
0.137964920606464,-0.74276010459289,TRUE
-0.762094593141228,-0.50905075808987,TRUE
0.307475540786982,-0.541242739185691,TRUE
-0.928312677890062,0.866207984276116,FALSE
-0.784633468370885,0.243841908406466,TRUE
-0.960789913777262,0.323666212148964,FALSE
0.911720628384501,0.404339319560677,TRUE
-0.167246070224792,0.0595775982365012,TRUE
0.577761287335306,0.835435871500522,FALSE
-0.13319367961958,0.12567853461951,TRUE
0.968918898608536,-0.733469027560204,FALSE
-0.0638837404549122,0.208953293971717,TRUE
0.928729030769318,0.376582937780768,FALSE
0.150282418355346,0.959250600077212,TRUE
-0.153802168089896,0.103915899991989,TRUE
0.885426816996187,-0.817334523890167,FALSE
-0.55130285397172,0.122834941372275,TRUE
